text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
RT @OPP_WR: #PerthOPP @PerthEastFD and @SPSmediaoffice are reminding seniors of important sessions in @pertheast and @cityofstratford next…,FALSE,0,NA,2019-08-08 16:47,FALSE,NA,1.15951E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",JillMSkinner,8,TRUE,FALSE,NA,NA
".@marklevinshow - “Just as the modern progressive rejects the Declaration of Independence today, so did the slave s… https://t.co/z2t3r2DoJQ",FALSE,0,NA,2019-08-08 16:45,TRUE,NA,1.15951E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Michael_BMo,0,FALSE,FALSE,NA,NA
"RT @smallcapsteve: $WMD.v guiding $8M cannabis sales / $190M market cap. 

Fully funded. Even got a $39M loan from BMO, a real bank!

Puts…",FALSE,0,NA,2019-08-08 16:44,FALSE,NA,1.15951E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",jimrockfordatSH,2,TRUE,FALSE,NA,NA
RT @AriLennox: BMO video out now!!! <U+0001F60D>,FALSE,0,NA,2019-08-08 16:44,FALSE,NA,1.15951E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",hymenymph,167,TRUE,FALSE,NA,NA
Commercial Business Development Manager: BMO Financial Group (Richmond BC): works collaboratively with the Commerci… https://t.co/HeWf76ob4v,FALSE,0,NA,2019-08-08 16:43,TRUE,NA,1.15951E+18,NA,"<a href=\https://www.socialoomph.com\"" rel=\""nofollow\"">SocialOomph</a>""",BC__jobs,0,FALSE,FALSE,NA,NA
RT @Zarg0Nz: Don’t. It’s just freaking disgusting. https://t.co/1oXCOI3vup,FALSE,0,NA,2019-08-08 16:43,FALSE,NA,1.15951E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",BMO_guy,1,TRUE,FALSE,NA,NA
On repeat. <U+263A><U+FE0F> https://t.co/jbR2yGPGFU,FALSE,0,NA,2019-08-08 16:43,FALSE,NA,1.15951E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ChrissyReeseee,0,FALSE,FALSE,NA,NA
That BMO for Ari Lennox be having my head bobbin,FALSE,2,NA,2019-08-08 16:41,FALSE,NA,1.15951E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",dap2cool,1,FALSE,FALSE,NA,NA
BMO Freestyle and it ain’t even Freaky Friday <U+0001F643> https://t.co/0dbLmu8lFs,FALSE,0,NA,2019-08-08 16:41,FALSE,NA,1.1595E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Podcastbae1,0,FALSE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-08 16:41,FALSE,NA,1.1595E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",dylaneXOtilweod,18475,TRUE,FALSE,NA,NA
RT @mefeater: Visuals from Ari Lennox’s new music video “BMO”! <U+0001F929> https://t.co/rCTn8DvcM2,FALSE,0,NA,2019-08-08 16:38,FALSE,NA,1.1595E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",whats_habenin,1918,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-08 16:34,FALSE,NA,1.1595E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",itskennyphreshh,18475,TRUE,FALSE,NA,NA
Ari really SLID on BMO,FALSE,1,NA,2019-08-08 16:33,FALSE,NA,1.1595E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",SIEKYX,0,FALSE,FALSE,NA,NA
Who’s seen the BMO video by Ari Lennox? It’s sick!!,FALSE,0,NA,2019-08-08 16:30,FALSE,NA,1.1595E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",MrDtetenji,0,FALSE,FALSE,NA,NA
Join us and learn 30 Ways to Leave Your Plastics with @BuildingRootsTO Happening today at 6:00pm @ BMO Stackt… https://t.co/52o5gFakQh,FALSE,5,NA,2019-08-08 16:30,TRUE,NA,1.1595E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",AngelicaKussler,1,FALSE,FALSE,NA,NA
RT @AriLennox: BMO video out now!!! <U+0001F60D>,FALSE,0,NA,2019-08-08 16:29,FALSE,NA,1.1595E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",_desssssss_,167,TRUE,FALSE,NA,NA
"RT @fawnannan: Box panelist from BMO states you own and our accountable for  security in your project, not your security partners. Partners…",FALSE,0,NA,2019-08-08 16:26,FALSE,NA,1.1595E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",mpancha,3,TRUE,FALSE,NA,NA
RT @bobdong_ii: BOBBYS EYESMILES <U+0001F97A><U+0001F97A> https://t.co/RoE0RlTxzf,FALSE,0,NA,2019-08-08 16:26,FALSE,NA,1.1595E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",POP_BMO,15,TRUE,FALSE,NA,NA
@AriLennox thank you for BMO,FALSE,0,AriLennox,2019-08-08 16:25,FALSE,NA,1.1595E+18,39878074,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",cjobioha,0,FALSE,FALSE,NA,NA
".@tperkins - \why haven't they already adopted what they want to impose on everyone else?\"" @FRCdc #ThursdayThoughts… https://t.co/vl83HHsCcq""",FALSE,0,NA,2019-08-08 16:24,TRUE,NA,1.1595E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Michael_BMo,0,FALSE,FALSE,NA,NA
"RT @RatedRnB: .@AriLennox pays homage to @MissyElliott and Total in \BMO\"" video https://t.co/BDRMmM4RxP""",FALSE,0,NA,2019-08-08 16:23,FALSE,NA,1.1595E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",9thWonderofPR,3,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-08 16:22,FALSE,NA,1.1595E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",bigmonlou,18475,TRUE,FALSE,NA,NA
RT @MTV: .@AriLennox is fierce as ever in new video for #BMO: https://t.co/T4SOFKZtf6 <U+0001F495><U+0001F525> https://t.co/oAEu8rnkmE,FALSE,0,NA,2019-08-08 16:18,FALSE,NA,1.1595E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",okaymiri,81,TRUE,FALSE,NA,NA
RT @AriLennox: BMO video out now!!! <U+0001F60D>,FALSE,0,NA,2019-08-08 16:18,FALSE,NA,1.1595E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",justmoosh_,167,TRUE,FALSE,NA,NA
Have you heard ‘OMW2DA Money’ by Business Moves Only (BMO) on #SoundCloud? #np https://t.co/DMgQ6RvO63,FALSE,1,NA,2019-08-08 16:16,FALSE,NA,1.1595E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",DaRealSage,0,FALSE,FALSE,NA,NA
"RT @koolinthegangb: HAY!
WE UP? 
WHAT Y’ALL LISTENING TO RIGHT NOW?
I’M LISTENING TO BMO BY @AriLennox 
#koolinthegangblog #ThursdayMotivat…",FALSE,0,NA,2019-08-08 16:16,FALSE,NA,1.1595E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",BigEasy_18,5,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-08 16:15,FALSE,NA,1.1595E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Tobesss_x,18475,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-08 16:15,FALSE,NA,1.1595E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",itsjerichobruv,18475,TRUE,FALSE,NA,NA
"RT @whales1212: Awon ti BMO! Hahaha, buharidindins @MBuhari @ProfOsinbajo @aishambuhari @AsoRock and other idiots should know whatever @Yel…",FALSE,0,NA,2019-08-08 16:13,FALSE,NA,1.1595E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",olaboy2000,3,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-08 16:13,FALSE,NA,1.1595E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",EstherOdug,18475,TRUE,FALSE,NA,NA
"Celebrate Japanese culture and soccer at Toronto FC's Japanese Heritage Night, this Sat. Aug. 10 at BMO Field | For… https://t.co/wRBDxGmI7i",FALSE,4,NA,2019-08-08 16:12,TRUE,NA,1.1595E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",TheNikkeiVoice,0,FALSE,FALSE,NA,NA
"RT @koolinthegangb: HAY!
WE UP? 
WHAT Y’ALL LISTENING TO RIGHT NOW?
I’M LISTENING TO BMO BY @AriLennox 
#koolinthegangblog #ThursdayMotivat…",FALSE,0,NA,2019-08-08 16:12,FALSE,NA,1.1595E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Naa_Sey_Wuuuut,5,TRUE,FALSE,NA,NA
"Commercial Business Development Manager: BMO Financial Group (Richmond BC): Finance, PCG, Transactional Credit, Per… https://t.co/6aFIaJx922",FALSE,0,NA,2019-08-08 16:11,TRUE,NA,1.1595E+18,NA,"<a href=\https://www.socialoomph.com\"" rel=\""nofollow\"">SocialOomph</a>""",Finance___Jobs,0,FALSE,FALSE,NA,NA
"RT @fawnannan: Box panelist from BMO states you own and our accountable for  security in your project, not your security partners. Partners…",FALSE,0,NA,2019-08-08 16:11,FALSE,NA,1.1595E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CIOJimLove,3,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-08 16:11,FALSE,NA,1.1595E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",HeronChe,18475,TRUE,FALSE,NA,NA
"RT @BuckleySmith7: Adam Richardson of BMO: \We keep asking people without the technology skills to be the decision maker.\"" #DTAwards #DXawa…""",FALSE,0,NA,2019-08-08 16:11,FALSE,NA,1.1595E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",sayyeahto,1,TRUE,FALSE,NA,NA
Ari Lennox - BMO (Official Music Video) https://t.co/8MPXDmz8WS,FALSE,0,NA,2019-08-08 16:11,FALSE,NA,1.1595E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",bekkeplantain,0,FALSE,FALSE,NA,NA
RT @OPP_WR: #PerthOPP @PerthEastFD and @SPSmediaoffice are reminding seniors of important sessions in @pertheast and @cityofstratford next…,FALSE,0,NA,2019-08-08 16:09,FALSE,NA,1.1595E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",BobBaileyPC,8,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-08 16:09,FALSE,NA,1.1595E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",toyinxoxo,18475,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-08 16:09,FALSE,NA,1.1595E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ashindestad,18475,TRUE,FALSE,NA,NA
"RT @ITAC_ACTI: Now: exploring DX and the security imperative with moderator @lakshmihanspal , Vice Pres of  @Rogers Greg Murray and Directo…",FALSE,0,NA,2019-08-08 16:07,FALSE,NA,1.1595E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",analucia_B2B,3,TRUE,FALSE,NA,NA
"RT @ITAC_ACTI: Now: exploring DX and the security imperative with moderator @lakshmihanspal , Vice Pres of  @Rogers Greg Murray and Directo…",FALSE,0,NA,2019-08-08 16:07,FALSE,NA,1.1595E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",itworldca,3,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-08 16:06,FALSE,NA,1.1595E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",_Moabi_E,18475,TRUE,FALSE,NA,NA
"RT @fawnannan: Box panelist from BMO states you own and our accountable for  security in your project, not your security partners. Partners…",FALSE,0,NA,2019-08-08 16:05,FALSE,NA,1.1595E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",itworldca,3,TRUE,FALSE,NA,NA
Healing through awareness accomplishes more than checking off ... More for Gemini https://t.co/qPHGam2Zli,FALSE,0,NA,2019-08-08 16:04,FALSE,NA,1.1595E+18,NA,"<a href=\http://www.twittascope.com\"" rel=\""nofollow\"">Twittascope</a>""",bMO_liKEmee,0,FALSE,FALSE,NA,NA
RT @AriLennox: BMO video out now!!! <U+0001F60D>,FALSE,0,NA,2019-08-08 16:02,FALSE,NA,1.1595E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",lunatheblooma,167,TRUE,FALSE,NA,NA
"RT @RollingStone: Watch Ari Lennox’s Missy Elliott, Total-inspired \BMO\"" video https://t.co/4Re0E7ZJHw https://t.co/nBK3R1m7R5""",FALSE,0,NA,2019-08-08 16:01,FALSE,NA,1.15949E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",the_urbanl3g3nd,25,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-08 15:57,FALSE,NA,1.15949E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",RelleTheBlasian,18475,TRUE,FALSE,NA,NA
RT @OPP_WR: #PerthOPP @PerthEastFD and @SPSmediaoffice are reminding seniors of important sessions in @pertheast and @cityofstratford next…,FALSE,0,NA,2019-08-08 15:57,FALSE,NA,1.15949E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",anne_loeffler,8,TRUE,FALSE,NA,NA
"Box panelist from BMO states you own and our accountable for  security in your project, not your security partners.… https://t.co/R1kbHQr7am",FALSE,4,NA,2019-08-08 15:57,TRUE,NA,1.15949E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",fawnannan,3,FALSE,FALSE,NA,NA
"Canada’s #DomesticStabilityBuffer is increasing as of Oct. 31, 2019. What do you think about the decision? See deta… https://t.co/gTCrYPDhOk",FALSE,0,NA,2019-08-08 15:57,TRUE,NA,1.15949E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",TeranetBusiness,0,FALSE,FALSE,NA,NA
"NEW Music Video: @AriLennox \BMO\"" Out Now!!! https://t.co/92I9Znogjx #DMV https://t.co/gRhvpbRUK2""",FALSE,1,NA,2019-08-08 15:57,FALSE,NA,1.15949E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",DMVLife1,0,FALSE,FALSE,NA,NA
RT @_MontheDon: I can’t lie that BMO crank severely,FALSE,0,NA,2019-08-08 15:54,FALSE,NA,1.15949E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",nymoney__,1,TRUE,FALSE,NA,NA
Yeaaaahhhhh I heard this recently. Didn't know it was her. Woow Dreamville JCole Artist #AriLennox going in!!!!… https://t.co/z1h3DITdEP,FALSE,0,NA,2019-08-08 15:53,TRUE,NA,1.15949E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",osr337altonio,0,FALSE,FALSE,NA,NA
I can’t lie that BMO crank severely,FALSE,2,NA,2019-08-08 15:52,FALSE,NA,1.15949E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",_MontheDon,1,FALSE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-08 15:51,FALSE,NA,1.15949E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",WassupDre,18475,TRUE,FALSE,NA,NA
@jamesonkj @AKlaprat @CBrooksie84 @ChrisDca Cfl is garbage..argos avg 12000 at bmo field..no one cares a bad nfl te… https://t.co/PcBkVGuvFH,FALSE,0,jamesonkj,2019-08-08 15:50,TRUE,1.15949E+18,1.15949E+18,78414906,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",TorontofcT,0,FALSE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-08 15:48,FALSE,NA,1.15949E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",nancyydooey,18475,TRUE,FALSE,NA,NA
RT @BostonChery: Just dropped a dope edit to @arilennox new track BMO! Check it out!  https://t.co/0d7jpi23IV,FALSE,0,NA,2019-08-08 15:48,FALSE,NA,1.15949E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Up_Records_,1,TRUE,FALSE,NA,NA
RT @mefeater: Visuals from Ari Lennox’s new music video “BMO”! <U+0001F929> https://t.co/rCTn8DvcM2,FALSE,0,NA,2019-08-08 15:48,FALSE,NA,1.15949E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",_sheabutterbaby,1918,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-08 15:47,FALSE,NA,1.15949E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",xoprincessdoll,18475,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-08 15:46,FALSE,NA,1.15949E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",BIGOLTHIBY,18475,TRUE,FALSE,NA,NA
RT @OPP_WR: #PerthOPP @PerthEastFD and @SPSmediaoffice are reminding seniors of important sessions in @pertheast and @cityofstratford next…,FALSE,0,NA,2019-08-08 15:46,FALSE,NA,1.15949E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",MaryLynnMetras,8,TRUE,FALSE,NA,NA
RT @AriLennox: BMO video out now!!! <U+0001F60D>,FALSE,0,NA,2019-08-08 15:44,FALSE,NA,1.15949E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",allldatjas,167,TRUE,FALSE,NA,NA
RT @OPP_WR: #PerthOPP @PerthEastFD and @SPSmediaoffice are reminding seniors of important sessions in @pertheast and @cityofstratford next…,FALSE,0,NA,2019-08-08 15:42,FALSE,NA,1.15949E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",PerthEastFD,8,TRUE,FALSE,NA,NA
@heykrissy_ I think you would like 'BMO' from Ari. Song is <U+0001F525><U+0001F525><U+0001F525>,FALSE,0,heykrissy_,2019-08-08 15:42,FALSE,1.15949E+18,1.15949E+18,8.63053E+17,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Montefraiz,0,FALSE,FALSE,NA,NA
Ari Lennox - BMO  TUNE IN HERE TO LISTEN : https://t.co/mkxT3kSoJb,FALSE,0,NA,2019-08-08 15:41,FALSE,NA,1.15949E+18,NA,"<a href=\https://radio.co\"" rel=\""nofollow\"">Radio.co now playing</a>""",SadityAvenue,0,FALSE,FALSE,NA,NA
"@MLeach680News @Toronto_Sports Tfc never does well in columbus..cincy is winable
But they played us hard at bmo..or… https://t.co/AXxWjxLk86",FALSE,0,MLeach680News,2019-08-08 15:41,TRUE,1.15948E+18,1.15949E+18,167355523,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",TorontofcT,0,FALSE,FALSE,NA,NA
RT @thejasminebrand: Dreamville’s Ari Lennox Releases Missy Elliott ‘BMO’ Video https://t.co/F4RMofzkje https://t.co/h8uXEKGZSx,FALSE,0,NA,2019-08-08 15:41,FALSE,NA,1.15949E+18,NA,"<a href=\https://dlvrit.com/\"" rel=\""nofollow\"">dlvr.it</a>""",thejasminebrand,1,TRUE,FALSE,NA,NA
#PerthOPP @PerthEastFD and @SPSmediaoffice are reminding seniors of important sessions in @pertheast and… https://t.co/lVZFTcAbXm,FALSE,12,NA,2019-08-08 15:41,TRUE,NA,1.15949E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",OPP_WR,8,FALSE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-08 15:41,FALSE,NA,1.15949E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",MonishaWideman,18475,TRUE,FALSE,NA,NA
"Adam Richardson of BMO: \We keep asking people without the technology skills to be the decision maker.\"" #DTAwards… https://t.co/csGTP5PHiC""",FALSE,1,NA,2019-08-08 15:40,TRUE,NA,1.15949E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",BuckleySmith7,1,FALSE,FALSE,NA,NA
"@betwayesports @Stewie Sometimes the best reaction is no reaction. \Yeah I just did that. What of it?\""""",FALSE,0,betwayesports,2019-08-08 15:38,FALSE,1.15947E+18,1.15949E+18,3380542258,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",bmo_the_beast,0,FALSE,FALSE,NA,NA
"Now: exploring DX and the security imperative with moderator @lakshmihanspal , Vice Pres of  @Rogers Greg Murray an… https://t.co/f5btpz6tik",FALSE,3,NA,2019-08-08 15:37,TRUE,NA,1.15949E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ITAC_ACTI,3,FALSE,FALSE,NA,NA
"RT @FKB_Online: NEW VIDEO: @AriLennox | BMO https://t.co/TTS9pSbU1W

WE STAN AN RnB QUEEN!",FALSE,0,NA,2019-08-08 15:36,FALSE,NA,1.15949E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Taurian_B,3,TRUE,FALSE,NA,NA
"HAY!
WE UP? 
WHAT Y’ALL LISTENING TO RIGHT NOW?
I’M LISTENING TO BMO BY @AriLennox 
#koolinthegangblog… https://t.co/g2U3eAli3b",FALSE,10,NA,2019-08-08 15:35,TRUE,NA,1.15949E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",koolinthegangb,5,FALSE,FALSE,NA,NA
